Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:06SczLkqMCEDeaSLqGmCzU,8b2aef69bc584c05921d0ae5565d6ffa,2025-09-27T19:28:39Z,4,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:08rLDN1SOlN7MWTYlkaWfX,8b2aef69bc584c05921d0ae5565d6ffa,2025-09-27T19:28:39Z,3,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:0dpusM1gM6ULx0QvjJctbT,8b2aef69bc584c05921d0ae5565d6ffa,2025-09-27T19:28:39Z,1,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:0zpoVVBR33OwzoXMKcZ2NB,8b2aef69bc584c05921d0ae5565d6ffa,2025-09-27T19:28:39Z,2,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:0dpusM1gM6ULx0QvjJctbT,2c7be4f2a69c4a63861edd8bd58bc511,2025-09-27T19:34:23Z,1,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:0zpoVVBR33OwzoXMKcZ2NB,2c7be4f2a69c4a63861edd8bd58bc511,2025-09-27T19:34:23Z,2,Love the sounds coming out of this “harmonica”,6762e76a397a41c78e98ddf5312e2b90
spotify:track:1SqdCJsKsRgQ8qEzjLtmPm,2c7be4f2a69c4a63861edd8bd58bc511,2025-09-27T19:34:23Z,2,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:2OX0jfmSfFFIk9rFTzivZU,2c7be4f2a69c4a63861edd8bd58bc511,2025-09-27T19:34:23Z,2,Sudo dudo!!!,6762e76a397a41c78e98ddf5312e2b90
spotify:track:36apwMphkcaS63LY3JJMPh,2c7be4f2a69c4a63861edd8bd58bc511,2025-09-27T19:34:23Z,1,Great track and votes because this is the music I want to see in ML,6762e76a397a41c78e98ddf5312e2b90
spotify:track:4Fo9CZ0VUXLFMoTcc1CEIQ,2c7be4f2a69c4a63861edd8bd58bc511,2025-09-27T19:34:23Z,0,Love this whole album,6762e76a397a41c78e98ddf5312e2b90
spotify:track:5bUdtdODnRPeQpmMoqhvVY,2c7be4f2a69c4a63861edd8bd58bc511,2025-09-27T19:34:23Z,1,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:7pM9cLbrgRGX1hHElTX92m,2c7be4f2a69c4a63861edd8bd58bc511,2025-09-27T19:34:23Z,1,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:06SczLkqMCEDeaSLqGmCzU,fe439333346c474e979620a8518494e9,2025-09-27T20:24:58Z,3,Starting the list off 🔥,6762e76a397a41c78e98ddf5312e2b90
spotify:track:08rLDN1SOlN7MWTYlkaWfX,fe439333346c474e979620a8518494e9,2025-09-27T20:24:58Z,2,Love it,6762e76a397a41c78e98ddf5312e2b90
spotify:track:0zpoVVBR33OwzoXMKcZ2NB,fe439333346c474e979620a8518494e9,2025-09-27T20:24:58Z,1,"Beautiful, going on the list",6762e76a397a41c78e98ddf5312e2b90
spotify:track:1SqdCJsKsRgQ8qEzjLtmPm,fe439333346c474e979620a8518494e9,2025-09-27T20:24:58Z,1,Weird and awesome ,6762e76a397a41c78e98ddf5312e2b90
spotify:track:2OX0jfmSfFFIk9rFTzivZU,fe439333346c474e979620a8518494e9,2025-09-27T20:24:58Z,1,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:2qK6fxHA2V8mCK9pHry3wa,fe439333346c474e979620a8518494e9,2025-09-27T20:24:58Z,0,Plus 1 for pun,6762e76a397a41c78e98ddf5312e2b90
spotify:track:5bUdtdODnRPeQpmMoqhvVY,fe439333346c474e979620a8518494e9,2025-09-27T20:24:58Z,1,I want to go on this trip,6762e76a397a41c78e98ddf5312e2b90
spotify:track:7pM9cLbrgRGX1hHElTX92m,fe439333346c474e979620a8518494e9,2025-09-27T20:24:58Z,1,Went down this rabbit hole,6762e76a397a41c78e98ddf5312e2b90
spotify:track:06SczLkqMCEDeaSLqGmCzU,e93989f4c07043b8a87a75597804de62,2025-09-27T21:41:07Z,2,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:08rLDN1SOlN7MWTYlkaWfX,e93989f4c07043b8a87a75597804de62,2025-09-27T21:41:07Z,1,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:0dpusM1gM6ULx0QvjJctbT,e93989f4c07043b8a87a75597804de62,2025-09-27T21:41:07Z,1,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:13IA9X1dIPBE76XcQDt7Cj,e93989f4c07043b8a87a75597804de62,2025-09-27T21:41:07Z,2,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:2OX0jfmSfFFIk9rFTzivZU,e93989f4c07043b8a87a75597804de62,2025-09-27T21:41:07Z,2,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:2qK6fxHA2V8mCK9pHry3wa,e93989f4c07043b8a87a75597804de62,2025-09-27T21:41:07Z,1,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:4Fo9CZ0VUXLFMoTcc1CEIQ,e93989f4c07043b8a87a75597804de62,2025-09-27T21:41:07Z,1,,6762e76a397a41c78e98ddf5312e2b90
spotify:track:3e21cX0CVwzkQXiHz7WUQZ,5e2e370d6037470db1db3be5bb89fcbe,2025-09-30T18:30:23Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:3Fiz4tFoVBosOUm2uMgdlL,5e2e370d6037470db1db3be5bb89fcbe,2025-09-30T18:30:23Z,4,,980a6038cb96424c8f7939665f9cdde8
spotify:track:5AGQSF0ytihJyt96K5vW9d,5e2e370d6037470db1db3be5bb89fcbe,2025-09-30T18:30:23Z,4,,980a6038cb96424c8f7939665f9cdde8
spotify:track:6YjiNeQLT9MZDTA236qRYt,5e2e370d6037470db1db3be5bb89fcbe,2025-09-30T18:30:23Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:0rmGkNL1eAZBCaU2aRZZT2,1422560e770a4897ab67503868575a46,2025-10-01T14:27:04Z,2,,980a6038cb96424c8f7939665f9cdde8
spotify:track:2shQaDtHZJVxHoCjDJuHYp,1422560e770a4897ab67503868575a46,2025-10-01T14:27:04Z,2,,980a6038cb96424c8f7939665f9cdde8
spotify:track:3Fiz4tFoVBosOUm2uMgdlL,1422560e770a4897ab67503868575a46,2025-10-01T14:27:04Z,2,,980a6038cb96424c8f7939665f9cdde8
spotify:track:5AGQSF0ytihJyt96K5vW9d,1422560e770a4897ab67503868575a46,2025-10-01T14:27:04Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:68XUfHBL2g8FTcXiCS76Gn,1422560e770a4897ab67503868575a46,2025-10-01T14:27:04Z,3,,980a6038cb96424c8f7939665f9cdde8
spotify:track:0NdbxzIwRxPEjHjNHDvhiq,e93989f4c07043b8a87a75597804de62,2025-10-01T21:31:57Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:1euszbbvkUzQzIhZUWFmXG,e93989f4c07043b8a87a75597804de62,2025-10-01T21:31:57Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:3e21cX0CVwzkQXiHz7WUQZ,e93989f4c07043b8a87a75597804de62,2025-10-01T21:31:57Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:3Fiz4tFoVBosOUm2uMgdlL,e93989f4c07043b8a87a75597804de62,2025-10-01T21:31:57Z,2,,980a6038cb96424c8f7939665f9cdde8
spotify:track:5AGQSF0ytihJyt96K5vW9d,e93989f4c07043b8a87a75597804de62,2025-10-01T21:31:57Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:5DrkhJaGka08ZK6QyuMK0W,e93989f4c07043b8a87a75597804de62,2025-10-01T21:31:57Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:68XUfHBL2g8FTcXiCS76Gn,e93989f4c07043b8a87a75597804de62,2025-10-01T21:31:57Z,2,,980a6038cb96424c8f7939665f9cdde8
spotify:track:6YjiNeQLT9MZDTA236qRYt,e93989f4c07043b8a87a75597804de62,2025-10-01T21:31:57Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:0NdbxzIwRxPEjHjNHDvhiq,8b2aef69bc584c05921d0ae5565d6ffa,2025-10-02T22:56:08Z,0,"This is the first song I have ever thought ""this is a song people dance in the shower to"". ",980a6038cb96424c8f7939665f9cdde8
spotify:track:1euszbbvkUzQzIhZUWFmXG,8b2aef69bc584c05921d0ae5565d6ffa,2025-10-02T22:56:08Z,4,This had some fun early 2000s vibes. ,980a6038cb96424c8f7939665f9cdde8
spotify:track:2shQaDtHZJVxHoCjDJuHYp,8b2aef69bc584c05921d0ae5565d6ffa,2025-10-02T22:56:08Z,2,A great mix of an all-time favorit,980a6038cb96424c8f7939665f9cdde8
spotify:track:5DrkhJaGka08ZK6QyuMK0W,8b2aef69bc584c05921d0ae5565d6ffa,2025-10-02T22:56:08Z,0,Never fight a man with a perm is sound life advice. I wish I had more votes ☹️,980a6038cb96424c8f7939665f9cdde8
spotify:track:5j38VmZj9YEmE4kXOvwEan,8b2aef69bc584c05921d0ae5565d6ffa,2025-10-02T22:56:08Z,3,,980a6038cb96424c8f7939665f9cdde8
spotify:track:68XUfHBL2g8FTcXiCS76Gn,8b2aef69bc584c05921d0ae5565d6ffa,2025-10-02T22:56:08Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:0NdbxzIwRxPEjHjNHDvhiq,2c7be4f2a69c4a63861edd8bd58bc511,2025-10-03T06:17:23Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:0rmGkNL1eAZBCaU2aRZZT2,2c7be4f2a69c4a63861edd8bd58bc511,2025-10-03T06:17:23Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:1euszbbvkUzQzIhZUWFmXG,2c7be4f2a69c4a63861edd8bd58bc511,2025-10-03T06:17:23Z,1,Reminded me a bit of Wolfmother,980a6038cb96424c8f7939665f9cdde8
spotify:track:2shQaDtHZJVxHoCjDJuHYp,2c7be4f2a69c4a63861edd8bd58bc511,2025-10-03T06:17:23Z,2,,980a6038cb96424c8f7939665f9cdde8
spotify:track:3e21cX0CVwzkQXiHz7WUQZ,2c7be4f2a69c4a63861edd8bd58bc511,2025-10-03T06:17:23Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:3Fiz4tFoVBosOUm2uMgdlL,2c7be4f2a69c4a63861edd8bd58bc511,2025-10-03T06:17:23Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:5AGQSF0ytihJyt96K5vW9d,2c7be4f2a69c4a63861edd8bd58bc511,2025-10-03T06:17:23Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:5j38VmZj9YEmE4kXOvwEan,2c7be4f2a69c4a63861edd8bd58bc511,2025-10-03T06:17:23Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:68XUfHBL2g8FTcXiCS76Gn,2c7be4f2a69c4a63861edd8bd58bc511,2025-10-03T06:17:23Z,1,"Gotta say, love the chorus, and her voice but it’s crazy how hard it borrows from Humble. ",980a6038cb96424c8f7939665f9cdde8
spotify:track:0NdbxzIwRxPEjHjNHDvhiq,fe439333346c474e979620a8518494e9,2025-10-03T21:09:43Z,1,Really liked this one,980a6038cb96424c8f7939665f9cdde8
spotify:track:0rmGkNL1eAZBCaU2aRZZT2,fe439333346c474e979620a8518494e9,2025-10-03T21:09:43Z,3,Hilarious!!,980a6038cb96424c8f7939665f9cdde8
spotify:track:2shQaDtHZJVxHoCjDJuHYp,fe439333346c474e979620a8518494e9,2025-10-03T21:09:43Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:5DrkhJaGka08ZK6QyuMK0W,fe439333346c474e979620a8518494e9,2025-10-03T21:09:43Z,2,Perfect ,980a6038cb96424c8f7939665f9cdde8
spotify:track:5gR6gTGOGsg9zcR7JhvwQz,fe439333346c474e979620a8518494e9,2025-10-03T21:09:43Z,2,Un fucking hinged,980a6038cb96424c8f7939665f9cdde8
spotify:track:68XUfHBL2g8FTcXiCS76Gn,fe439333346c474e979620a8518494e9,2025-10-03T21:09:43Z,1,,980a6038cb96424c8f7939665f9cdde8
spotify:track:6YjiNeQLT9MZDTA236qRYt,fe439333346c474e979620a8518494e9,2025-10-03T21:09:43Z,0,Wish I had more point s,980a6038cb96424c8f7939665f9cdde8
